name,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,team
Konstantinos Tsimikas,9.0,7.0,0.0,False,2023-08-13T15:30:00Z,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,0.0,10487.0,0.0,0.0,Liverpool
Konstantinos Tsimikas,14.0,3.0,1.0,True,2023-08-19T14:00:00Z,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,0.3,0.0,0.1,0.0,0.00,0.00,0.00,0.28,45.0,-1247.0,11151.0,324.0,1571.0,Liverpool
Sepp van den Berg,9.0,7.0,0.0,False,2023-08-13T15:30:00Z,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,0.0,4077.0,0.0,0.0,Liverpool
Sepp van den Berg,14.0,3.0,0.0,True,2023-08-19T14:00:00Z,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,-761.0,3230.0,0.0,761.0,Liverpool
Virgil van Dijk,9.0,7.0,2.0,False,2023-08-13T15:30:00Z,1.0,1.0,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,0.5,3.0,2.4,1.0,0.03,0.02,0.05,1.28,60.0,0.0,732873.0,0.0,0.0,Liverpool
Virgil van Dijk,14.0,3.0,2.0,True,2023-08-19T14:00:00Z,3.0,1.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,18.6,11.3,23.0,5.3,1.0,0.21,0.02,0.23,1.29,60.0,29679.0,932127.0,76711.0,47032.0,Liverpool
Jarell Quansah,9.0,7.0,0.0,False,2023-08-13T15:30:00Z,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,0.0,2323.0,0.0,0.0,Liverpool
Jarell Quansah,14.0,3.0,0.0,True,2023-08-19T14:00:00Z,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,-136.0,3758.0,260.0,396.0,Liverpool
Bobby Clark,9.0,7.0,0.0,False,2023-08-13T15:30:00Z,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,0.0,1065.0,0.0,0.0,Liverpool
Bobby Clark,14.0,3.0,0.0,True,2023-08-19T14:00:00Z,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,-49.0,1681.0,201.0,250.0,Liverpool
Ben Doak,9.0,7.0,1.0,False,2023-08-13T15:30:00Z,1.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,0.8,0.0,0.1,0.0,0.00,0.00,0.00,0.14,45.0,0.0,3552.0,0.0,0.0,Liverpool
Ben Doak,14.0,3.0,0.0,True,2023-08-19T14:00:00Z,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,841.0,5907.0,1607.0,766.0,Liverpool
James McConnell,9.0,7.0,0.0,False,2023-08-13T15:30:00Z,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,0.0,841.0,0.0,0.0,Liverpool
James McConnell,14.0,3.0,0.0,True,2023-08-19T14:00:00Z,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,-67.0,1300.0,140.0,207.0,Liverpool
Wataru Endo,14.0,3.0,1.0,True,2023-08-19T14:00:00Z,3.0,1.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.6,0.8,0.0,0.7,0.0,0.00,0.01,0.01,1.09,55.0,0.0,0.0,0.0,0.0,Liverpool
Marvelous Nakamba,4.0,5.0,2.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,90.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.8,10.8,2.0,2.6,1.0,0.01,0.01,0.02,4.10,45.0,0.0,112853.0,0.0,0.0,Luton
Elijah Adebayo,4.0,5.0,2.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10.8,0.0,1.6,1.0,0.00,0.09,0.09,1.55,50.0,0.0,96850.0,0.0,0.0,Luton
Mads Juel Andersen,4.0,5.0,0.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,75.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,13.2,0.7,0.0,1.4,1.0,0.00,0.00,0.00,2.34,40.0,0.0,64219.0,0.0,0.0,Luton
Amari'i Bell,4.0,5.0,0.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,90.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,21.2,0.7,0.0,2.2,1.0,0.00,0.00,0.00,4.10,40.0,0.0,773157.0,0.0,0.0,Luton
Luke Berry,4.0,5.0,1.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,1.22,50.0,0.0,6590.0,0.0,0.0,Luton
Reece Burke,4.0,5.0,0.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,0.0,3683.0,0.0,0.0,Luton
Allan Campbell,4.0,5.0,0.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50.0,0.0,4328.0,0.0,0.0,Luton
Jordan Clark,4.0,5.0,0.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50.0,0.0,1305.0,0.0,0.0,Luton
Alfie Doughty,4.0,5.0,0.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,26.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.3,0.0,0.1,0.0,0.00,0.02,0.02,2.55,45.0,0.0,15179.0,0.0,0.0,Luton
Luke Freeman,4.0,5.0,0.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50.0,0.0,2180.0,0.0,0.0,Luton
Matt Macey,4.0,5.0,0.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,0.0,59488.0,0.0,0.0,Luton
John McAtee,4.0,5.0,0.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,0.0,264863.0,0.0,0.0,Luton
Carlos Mendes Gomes,4.0,5.0,0.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,0.0,2188.0,0.0,0.0,Luton
Carlton Morris,4.0,5.0,8.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,90.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,37.8,3.3,50.0,9.1,1.0,1.05,0.09,1.14,4.10,55.0,0.0,106504.0,0.0,0.0,Luton
Admiral Muskwe,4.0,5.0,0.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,0.0,21151.0,0.0,0.0,Luton
Chiedozie Ogbene,4.0,5.0,1.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4,0.3,4.0,0.5,0.0,0.00,0.00,0.00,1.76,50.0,0.0,14400.0,0.0,0.0,Luton
Fred Onyedinma,4.0,5.0,0.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50.0,0.0,319.0,0.0,0.0,Luton
Gabriel Osho,4.0,5.0,0.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,0.0,1873.0,0.0,0.0,Luton
Aribim Pepple,4.0,5.0,0.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,0.0,20251.0,0.0,0.0,Luton
Dion Pereira,4.0,5.0,0.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,0.0,18802.0,0.0,0.0,Luton
Dan Potts,4.0,5.0,0.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,0.0,8682.0,0.0,0.0,Luton
Glen Rea,4.0,5.0,0.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,0.0,5543.0,0.0,0.0,Luton
James Shea,4.0,5.0,0.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,0.0,17537.0,0.0,0.0,Luton
Joe Taylor,4.0,5.0,0.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,0.0,32514.0,0.0,0.0,Luton
Elliot Thorpe,4.0,5.0,0.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,0.0,949.0,0.0,0.0,Luton
Jack Walton,4.0,5.0,0.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,0.0,1663.0,0.0,0.0,Luton
Louie Watson,4.0,5.0,0.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,0.0,31869.0,0.0,0.0,Luton
Cauley Woodrow,4.0,5.0,1.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,20.5,4.0,3.2,0.0,0.00,0.37,0.37,1.22,45.0,0.0,62980.0,0.0,0.0,Luton
Ryan Giles,4.0,5.0,0.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,90.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.4,40.5,0.0,6.1,1.0,0.00,0.22,0.22,4.10,45.0,0.0,13932.0,0.0,0.0,Luton
Tom Lockyer,4.0,5.0,0.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,90.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.6,0.1,0.0,1.4,1.0,0.00,0.01,0.01,4.10,45.0,0.0,16518.0,0.0,0.0,Luton
Pelly Ruddock Mpanzu,4.0,5.0,2.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,87.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.3,12.0,1.0,1.0,0.26,0.00,0.26,2.88,50.0,0.0,4946.0,0.0,0.0,Luton
Tahith Chong,4.0,5.0,2.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,87.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.2,1.8,2.0,0.9,1.0,0.00,0.01,0.01,2.88,50.0,0.0,10570.0,0.0,0.0,Luton
Issa Kaboré,4.0,5.0,1.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.6,15.4,5.0,2.2,1.0,0.02,0.26,0.28,1.55,40.0,0.0,544103.0,0.0,0.0,Luton
Thomas Kaminski,4.0,5.0,3.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,90.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,26.0,60.0,0.0,0.0,6.0,1.0,0.00,0.00,0.00,4.10,45.0,0.0,10715.0,0.0,0.0,Luton
Ross Barkley,4.0,5.0,0.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50.0,0.0,16484.0,0.0,0.0,Luton
Jacob Brown,4.0,5.0,4.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,26.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.2,0.3,23.0,2.9,0.0,0.12,0.00,0.12,2.55,50.0,0.0,4167.0,0.0,0.0,Luton
Aidan Francis-Clarke,4.0,5.0,0.0,False,2023-08-12T14:00:00Z,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,0.0,0.0,0.0,0.0,Luton
Manuel Akanji,1.0,6.0,6.0,False,2023-08-11T19:00:00Z,0.0,3.0,1.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,1.3,0.0,2.3,1.0,0.00,0.01,0.01,0.30,50.0,0.0,376450.0,0.0,0.0,Man City
Manuel Akanji,16.0,15.0,7.0,True,2023-08-19T19:00:00Z,1.0,0.0,2.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,16.4,16.0,1.0,3.3,1.0,0.03,0.02,0.05,0.29,50.0,90710.0,559028.0,119275.0,28565.0,Man City
Nathan Aké,1.0,6.0,7.0,False,2023-08-11T19:00:00Z,0.0,3.0,1.0,78.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,14.2,1.9,10.0,2.6,1.0,0.31,0.01,0.32,0.23,50.0,0.0,293028.0,0.0,0.0,Man City
Nathan Aké,16.0,15.0,0.0,True,2023-08-19T19:00:00Z,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50.0,201248.0,664994.0,229935.0,28687.0,Man City
Julián Álvarez,1.0,6.0,5.0,False,2023-08-11T19:00:00Z,0.0,3.0,1.0,90.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,30.6,84.8,28.0,14.3,1.0,0.39,0.37,0.76,0.30,65.0,0.0,396614.0,0.0,0.0,Man City
Julián Álvarez,16.0,15.0,7.0,True,2023-08-19T19:00:00Z,1.0,0.0,2.0,90.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,33.0,38.4,27.5,21.0,8.7,1.0,0.11,0.02,0.13,0.29,65.0,22454.0,488030.0,74423.0,51969.0,Man City
Bernardo Veiga de Carvalho e Silva,1.0,6.0,3.0,False,2023-08-11T19:00:00Z,0.0,3.0,1.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.2,8.6,0.0,1.1,1.0,0.00,0.03,0.03,0.30,65.0,0.0,404104.0,0.0,0.0,Man City
Bernardo Veiga de Carvalho e Silva,16.0,15.0,0.0,True,2023-08-19T19:00:00Z,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,65.0,-106448.0,339577.0,30229.0,136677.0,Man City
Oscar Bobb,1.0,6.0,0.0,False,2023-08-11T19:00:00Z,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,0.0,2736.0,0.0,0.0,Man City
Oscar Bobb,16.0,15.0,0.0,True,2023-08-19T19:00:00Z,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,-247.0,2936.0,205.0,452.0,Man City
João Cancelo,1.0,6.0,0.0,False,2023-08-11T19:00:00Z,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,60.0,0.0,303916.0,0.0,0.0,Man City
João Cancelo,16.0,15.0,0.0,True,2023-08-19T19:00:00Z,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,59.0,-81157.0,256973.0,8051.0,89208.0,Man City
Scott Carson,1.0,6.0,0.0,False,2023-08-11T19:00:00Z,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,0.0,6253.0,0.0,0.0,Man City
Scott Carson,16.0,15.0,0.0,True,2023-08-19T19:00:00Z,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,-377.0,7086.0,280.0,657.0,Man City
Shea Charles,1.0,6.0,0.0,False,2023-08-11T19:00:00Z,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,0.0,72.0,0.0,0.0,Man City
Shea Charles,16.0,15.0,0.0,True,2023-08-19T19:00:00Z,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,-20.0,50.0,0.0,20.0,Man City
Kevin De Bruyne,1.0,6.0,1.0,False,2023-08-11T19:00:00Z,0.0,3.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.4,18.8,1.0,2.2,1.0,0.02,0.16,0.18,0.10,105.0,0.0,1377801.0,0.0,0.0,Man City
Kevin De Bruyne,16.0,15.0,0.0,True,2023-08-19T19:00:00Z,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,104.0,-969543.0,422194.0,6557.0,976100.0,Man City
Rúben Gato Alves Dias,1.0,6.0,0.0,False,2023-08-11T19:00:00Z,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,55.0,0.0,547826.0,0.0,0.0,Man City
Rúben Gato Alves Dias,16.0,15.0,7.0,True,2023-08-19T19:00:00Z,1.0,0.0,2.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,10.6,1.9,0.0,1.3,1.0,0.00,0.01,0.01,0.29,55.0,-86857.0,545672.0,34260.0,121117.0,Man City
Tommy Doyle,1.0,6.0,0.0,False,2023-08-11T19:00:00Z,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,0.0,1883.0,0.0,0.0,Man City
Tommy Doyle,16.0,15.0,0.0,True,2023-08-19T19:00:00Z,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,-213.0,2004.0,124.0,337.0,Man City
Ederson Santana de Moraes,1.0,6.0,6.0,False,2023-08-11T19:00:00Z,0.0,3.0,1.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,18.4,0.0,0.0,1.8,1.0,0.00,0.01,0.01,0.30,55.0,0.0,1174256.0,0.0,0.0,Man City
Ederson Santana de Moraes,16.0,15.0,6.0,True,2023-08-19T19:00:00Z,1.0,0.0,2.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,12.8,10.0,0.0,2.3,1.0,0.00,0.01,0.01,0.29,55.0,32402.0,1469985.0,88878.0,56476.0,Man City
Phil Foden,1.0,6.0,3.0,False,2023-08-11T19:00:00Z,0.0,3.0,1.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,32.8,32.0,7.4,1.0,0.27,0.11,0.38,0.30,75.0,0.0,706434.0,0.0,0.0,Man City
Phil Foden,16.0,15.0,9.0,True,2023-08-19T19:00:00Z,1.0,0.0,2.0,90.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,37.4,91.6,28.0,15.7,1.0,0.33,0.53,0.86,0.29,75.0,-10035.0,779132.0,77947.0,87982.0,Man City
Jack Grealish,1.0,6.0,0.0,False,2023-08-11T19:00:00Z,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,75.0,0.0,488362.0,0.0,0.0,Man City
Jack Grealish,16.0,15.0,3.0,True,2023-08-19T19:00:00Z,1.0,0.0,2.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.6,9.5,19.0,4.1,1.0,0.09,0.04,0.13,0.29,74.0,-97274.0,425129.0,13903.0,111177.0,Man City
Erling Haaland,1.0,6.0,13.0,False,2023-08-11T19:00:00Z,0.0,3.0,1.0,79.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,56.0,67.6,23.7,48.0,13.9,1.0,0.60,0.05,0.65,0.23,140.0,0.0,7200159.0,0.0,0.0,Man City
Erling Haaland,16.0,15.0,2.0,True,2023-08-19T19:00:00Z,1.0,0.0,2.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2,11.8,48.0,6.3,1.0,0.43,0.02,0.45,0.29,140.0,132944.0,8231668.0,161773.0,28829.0,Man City
Mateo Kovačić,1.0,6.0,3.0,False,2023-08-11T19:00:00Z,0.0,3.0,1.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.6,19.3,0.0,2.9,0.0,0.00,0.24,0.24,0.21,50.0,0.0,86893.0,0.0,0.0,Man City
Mateo Kovačić,16.0,15.0,3.0,True,2023-08-19T19:00:00Z,1.0,0.0,2.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.4,9.0,4.0,1.9,1.0,0.10,0.04,0.14,0.29,50.0,-1687.0,99862.0,11178.0,12865.0,Man City
